enrollment_id,dropout_prob
55151,1
55152,1
55153,1
55154,0
55155,1
55156,0
55157,1
55158,1
55159,1
55160,1
55161,0
55162,1
55163,1
55164,1
55165,1
55166,1
55167,1
55168,1
55169,1
55170,1
55171,1
55172,1
55173,0
55174,1
55175,1
55176,1
55177,1
55178,1
55179,1
55180,1
55181,0
55182,1
55183,1
55184,1
55185,1
55186,0
55187,0
55188,1
55189,1
55190,1
55191,1
55192,1
55193,1
55194,0
55195,1
55196,0
55197,1
55198,0
55199,1
55200,1
55201,1
55202,1
55203,0
55204,0
55205,1
55206,0
55207,1
55208,0
55209,1
55210,0
55211,0
55212,1
55213,1
55214,1
55215,0
55216,1
55217,0
55218,1
55219,1
55220,1
55221,1
55222,1
55223,0
55224,1
55225,0
55226,1
55227,1
55228,1
55229,1
55230,1
55231,1
55232,0
55233,0
55234,1
55235,1
55236,0
55237,0
55238,1
55239,1
55240,1
55241,0
55242,1
55243,1
55244,1
55245,1
55246,1
55247,1
55248,1
55249,1
55250,1
55251,1
55252,1
55253,0
55254,1
55255,1
55256,1
55257,0
55258,1
55259,0
55260,0
55261,1
55262,1
55263,1
55264,1
55265,1
55266,1
55267,1
55268,0
55269,1
55270,1
55271,1
55272,1
55273,0
55274,0
55275,1
55276,1
55277,0
55278,1
55279,0
55280,1
55281,0
55282,0
55283,0
55284,0
55285,1
55286,0
55287,1
55288,0
55289,1
55290,1
55291,0
55292,1
55293,1
55294,0
55295,1
55296,1
55297,1
55298,0
55299,1
55300,1
55301,1
55302,0
55303,0
55304,1
55305,1
55306,1
55307,0
55308,1
55309,1
55310,0
55311,1
55312,0
55313,0
55314,0
55315,1
55316,1
55317,1
55318,1
55319,0
55320,1
55321,1
55322,1
55323,0
55324,1
55325,1
55326,1
55327,1
55328,1
55329,0
55330,1
55331,1
55332,1
55333,1
55334,1
55335,1
55336,0
55337,0
55338,1
55339,1
55340,1
55341,1
55342,1
55343,1
55344,0
55345,1
55346,1
55347,1
55348,1
55349,1
55350,0
55351,1
55352,1
55353,1
55354,1
55355,1
55356,1
55357,1
55358,1
55359,1
55360,1
55361,1
55362,1
55363,1
55364,1
55365,0
55366,0
55367,1
55368,1
55369,1
55370,1
55371,0
55372,1
55373,1
55374,1
55375,1
55376,1
55377,1
55378,1
55379,1
55380,0
55381,1
55382,1
55383,1
55384,1
55385,1
55386,1
55387,1
55388,1
55389,1
55390,1
55391,0
55392,1
55393,1
55394,1
55395,0
55396,1
55397,1
55398,1
55399,1
55400,0
55401,1
55402,0
55403,1
55404,1
55405,1
55406,1
55407,1
55408,1
55409,1
55410,1
55411,1
55412,1
55413,1
55414,0
55415,1
55416,1
55417,0
55418,1
55419,1
55420,1
55421,0
55422,1
55423,1
55424,1
55425,1
55426,1
55427,1
55428,1
55429,0
55430,1
55431,1
55432,1
55433,1
55434,1
55435,1
55436,1
55437,1
55438,0
55439,1
55440,1
55441,1
55442,1
55443,0
55444,1
55445,0
55446,1
55447,1
55448,1
55449,1
55450,1
55451,1
55452,1
55453,1
55454,1
55455,0
55456,0
55457,1
55458,1
55459,0
55460,1
55461,1
55462,1
55463,1
55464,1
55465,0
55466,1
55467,0
55468,1
55469,1
55470,0
55471,1
55472,0
55473,1
55474,1
55475,1
55476,1
55477,1
55478,1
55479,1
55480,1
55481,1
55482,1
55483,0
55484,1
55485,1
55486,0
55487,1
55488,1
55489,1
55490,1
55491,0
55492,0
55493,0
55494,1
55495,1
55496,1
55497,0
55498,1
55499,1
55500,1
55501,1
55502,1
55503,1
55504,1
55505,1
55506,1
55507,0
55508,1
55509,1
55510,1
55511,1
55512,1
55513,1
55514,1
55515,1
55516,1
55517,0
55518,1
55519,0
55520,1
55521,1
55522,1
55523,1
55524,1
55525,1
55526,1
55527,0
55528,1
55529,1
55530,1
55531,1
55532,0
55533,1
55534,1
55535,1
55536,1
55537,1
55538,1
55539,1
55540,1
55541,1
55542,1
55543,1
55544,0
55545,1
55546,1
55547,1
55548,1
55549,1
55550,1
55551,0
55552,1
55553,0
55554,1
55555,1
55556,0
55557,1
55558,1
55559,1
55560,1
55561,0
55562,0
55563,1
55564,0
55565,1
55566,1
55567,1
55568,1
55569,1
55570,1
55571,1
55572,1
55573,1
55574,1
55575,1
55576,0
55577,0
55578,1
55579,1
55580,1
55581,0
55582,1
55583,1
55584,0
55585,1
55586,1
55587,1
55588,1
55589,0
55590,0
55591,1
55592,1
55593,1
55594,1
55595,1
55596,0
55597,1
55598,1
55599,0
55600,1
55601,1
55602,1
55603,1
55604,1
55605,0
55606,1
55607,1
55608,1
55609,1
55610,1
55611,1
55612,1
55613,1
55614,1
55615,1
55616,0
55617,1
55618,1
55619,1
55620,0
55621,1
55622,1
55623,1
55624,0
55625,1
55626,1
55627,1
55628,1
55629,1
55630,1
55631,1
55632,1
55633,1
55634,1
55635,1
55636,1
55637,1
55638,1
55639,1
55640,1
55641,1
55642,0
55643,0
55644,0
55645,0
55646,1
55647,1
55648,1
55649,0
55650,1
55651,1
55652,1
55653,1
55654,1
55655,1
55656,1
55657,0
55658,1
55659,1
55660,1
55661,1
55662,1
55663,1
55664,1
55665,1
55666,1
55667,1
55668,1
55669,1
55670,1
55671,1
55672,1
55673,1
55674,0
55675,1
55676,1
55677,0
55678,1
55679,1
55680,0
55681,1
55682,1
55683,1
55684,1
55685,1
55686,1
55687,0
55688,1
55689,0
55690,1
55691,1
55692,0
55693,1
55694,1
55695,1
55696,1
55697,1
55698,1
55699,1
55700,1
55701,1
55702,1
55703,0
55704,1
55705,0
55706,0
55707,1
55708,1
55709,1
55710,1
55711,1
55712,1
55713,1
55714,1
55715,1
55716,1
55717,0
55718,1
55719,1
55720,0
55721,0
55722,1
55723,1
55724,0
55725,1
55726,1
55727,1
55728,1
55729,1
55730,1
55731,0
55732,1
55733,1
55734,1
55735,1
55736,1
55737,1
55738,0
55739,0
55740,1
55741,1
55742,1
55743,1
55744,1
55745,1
55746,0
55747,1
55748,1
55749,1
55750,1
55751,1
55752,1
55753,1
55754,1
55755,0
55756,1
55757,1
55758,0
55759,1
55760,1
55761,1
55762,1
55763,1
55764,0
55765,1
55766,1
55767,0
55768,1
55769,1
55770,1
55771,1
55772,0
55773,1
55774,1
55775,1
55776,1
55777,1
55778,1
55779,1
55780,1
55781,1
55782,1
55783,1
55784,1
55785,1
55786,1
55787,1
55788,1
55789,1
55790,1
55791,1
55792,1
55793,0
55794,1
55795,1
55796,1
55797,1
55798,1
55799,0
55800,1
55801,0
55802,1
55803,1
55804,1
55805,1
55806,0
55807,1
55808,1
55809,1
55810,1
55811,1
55812,0
55813,1
55814,1
55815,1
55816,1
55817,0
55818,1
55819,1
55820,1
55821,1
55822,1
55823,1
55824,1
55825,1
55826,1
55827,1
55828,1
55829,0
55830,1
55831,1
55832,1
55833,1
55834,1
55835,0
55836,1
55837,0
55838,0
55839,1
55840,1
55841,1
55842,0
55843,1
55844,1
55845,1
55846,1
55847,0
55848,1
55849,0
55850,1
55851,1
55852,1
55853,1
55854,0
55855,1
55856,1
55857,1
55858,1
55859,1
55860,1
55861,0
55862,0
55863,1
55864,0
55865,1
55866,1
55867,1
55868,0
55869,1
55870,1
55871,1
55872,1
55873,1
55874,1
55875,1
55876,1
55877,1
55878,0
55879,1
55880,1
55881,0
55882,1
55883,0
55884,1
55885,0
55886,1
55887,1
55888,1
55889,1
55890,1
55891,1
55892,1
55893,1
55894,1
55895,1
55896,0
55897,1
55898,1
55899,1
55900,1
55901,1
55902,1
55903,0
55904,1
55905,0
55906,1
55907,0
55908,1
55909,1
55910,0
55911,0
55912,1
55913,0
55914,1
55915,1
55916,1
55917,1
55918,0
55919,1
55920,1
55921,1
55922,1
55923,1
55924,1
55925,1
55926,1
55927,0
55928,1
55929,1
55930,1
55931,1
55932,1
55933,1
55934,1
55935,1
55936,1
55937,1
55938,1
55939,1
55940,1
55941,1
55942,1
55943,1
55944,1
55945,1
55946,1
55947,1
55948,0
55949,0
55950,1
55951,1
55952,1
55953,1
55954,1
55955,1
55956,1
55957,1
55958,1
55959,1
55960,1
55961,0
55962,1
55963,1
55964,1
55965,1
55966,1
55967,0
55968,0
55969,1
55970,1
55971,1
55972,1
55973,1
55974,1
55975,1
55976,1
55977,0
55978,1
55979,0
55980,1
55981,1
55982,0
55983,1
55984,1
55985,1
55986,1
55987,1
55988,1
55989,1
55990,1
55991,1
55992,1
55993,1
55994,0
55995,1
55996,1
55997,1
55998,1
55999,1
56000,0
56001,1
56002,1
56003,1
56004,1
56005,0
56006,1
56007,0
56008,0
56009,0
56010,1
56011,1
56012,0
56013,1
56014,1
56015,1
56016,1
56017,1
56018,1
56019,1
56020,1
56021,1
56022,1
56023,1
56024,1
56025,1
56026,1
56027,0
56028,1
56029,1
56030,1
56031,1
56032,0
56033,0
56034,1
56035,1
56036,1
56037,0
56038,1
56039,1
56040,1
56041,0
56042,0
56043,1
56044,1
56045,1
56046,1
56047,1
56048,1
56049,1
56050,0
56051,1
56052,1
56053,0
56054,1
56055,1
56056,1
56057,1
56058,1
56059,0
56060,1
56061,1
56062,1
56063,1
56064,1
56065,1
56066,0
56067,1
56068,0
56069,0
56070,1
56071,1
56072,1
56073,1
56074,1
56075,1
56076,0
56077,1
56078,1
56079,1
56080,1
56081,0
56082,1
56083,0
56084,1
56085,1
56086,0
56087,0
56088,1
56089,1
56090,1
56091,1
56092,1
56093,0
56094,1
56095,1
56096,1
56097,1
56098,1
56099,0
56100,0
56101,0
56102,1
56103,1
56104,1
56105,1
56106,0
56107,1
56108,1
56109,1
56110,1
56111,0
56112,1
56113,0
56114,0
56115,0
56116,1
56117,1
56118,0
56119,1
56120,1
56121,1
56122,1
56123,1
56124,1
56125,0
56126,1
56127,0
56128,1
56129,0
56130,1
56131,1
56132,1
56133,1
56134,1
56135,0
56136,0
56137,1
56138,1
56139,1
56140,1
56141,1
56142,1
56143,0
56144,1
56145,1
56146,1
56147,1
56148,1
56149,0
56150,1
56151,1
56152,1
56153,1
56154,1
56155,0
56156,1
56157,1
56158,1
56159,1
56160,1
56161,1
56162,0
56163,0
56164,1
56165,1
56166,1
56167,0
56168,1
56169,1
56170,1
56171,0
56172,1
56173,1
56174,0
56175,1
56176,1
56177,1
56178,1
56179,1
56180,1
56181,1
56182,1
56183,1
56184,1
56185,0
56186,1
56187,1
56188,1
56189,0
56190,1
56191,1
56192,1
56193,1
56194,1
56195,1
56196,1
56197,0
56198,1
56199,1
56200,1
56201,1
56202,1
56203,0
56204,0
56205,1
56206,0
56207,1
56208,1
56209,1
56210,1
56211,0
56212,1
56213,1
56214,1
56215,1
56216,1
56217,1
56218,1
56219,1
56220,1
56221,0
56222,1
56223,1
56224,0
56225,0
56226,1
56227,1
56228,0
56229,0
56230,1
56231,0
56232,1
56233,1
56234,0
56235,1
56236,0
56237,1
56238,1
56239,1
56240,1
56241,0
56242,1
56243,1
56244,1
56245,1
56246,1
56247,1
56248,1
56249,1
56250,0
56251,1
56252,1
56253,1
56254,1
56255,1
56256,1
56257,1
56258,1
56259,1
56260,1
56261,1
56262,1
56263,1
56264,0
56265,1
56266,0
56267,1
56268,1
56269,0
56270,1
56271,1
56272,1
56273,1
56274,1
56275,1
56276,0
56277,1
56278,0
56279,1
56280,1
56281,1
56282,1
56283,1
56284,1
56285,1
56286,1
56287,1
56288,1
56289,1
56290,1
56291,1
56292,1
56293,1
56294,1
56295,1
56296,1
56297,1
56298,1
56299,1
56300,1
56301,1
56302,1
56303,1
56304,1
56305,1
56306,0
56307,1
56308,1
56309,1
56310,1
56311,1
56312,1
56313,0
56314,1
56315,1
56316,1
56317,1
56318,1
56319,1
56320,0
56321,0
56322,0
56323,0
56324,0
56325,1
56326,1
56327,0
56328,1
56329,0
56330,1
56331,1
56332,1
56333,1
56334,1
56335,1
56336,1
56337,1
56338,1
56339,0
56340,1
56341,1
56342,1
56343,1
56344,0
56345,1
56346,0
56347,0
56348,1
56349,0
56350,1
56351,1
56352,1
56353,1
56354,1
56355,1
56356,1
56357,1
56358,0
56359,0
56360,1
56361,1
56362,1
56363,1
56364,0
56365,1
56366,1
56367,1
56368,1
56369,1
56370,1
56371,1
56372,1
56373,1
56374,0
56375,1
56376,1
56377,1
56378,1
56379,1
56380,1
56381,1
56382,1
56383,1
56384,1
56385,0
56386,1
56387,1
56388,1
56389,1
56390,0
56391,1
56392,1
56393,1
56394,1
56395,0
56396,1
56397,1
56398,0
56399,1
56400,1
56401,1
56402,1
56403,0
56404,1
56405,1
56406,1
56407,1
56408,0
56409,1
56410,1
56411,1
56412,1
56413,1
56414,1
56415,1
56416,1
56417,1
56418,1
56419,1
56420,1
56421,0
56422,1
56423,0
56424,1
56425,1
56426,1
56427,0
56428,1
56429,1
56430,1
56431,1
56432,1
56433,1
56434,0
56435,1
56436,1
56437,0
56438,1
56439,1
56440,0
56441,0
56442,1
56443,1
56444,1
56445,1
56446,1
56447,1
56448,1
56449,1
56450,1
56451,1
56452,1
56453,1
56454,1
56455,1
56456,1
56457,0
56458,1
56459,1
56460,1
56461,1
56462,1
56463,1
56464,1
56465,1
56466,1
56467,1
56468,1
56469,1
56470,1
56471,1
56472,1
56473,1
56474,1
56475,0
56476,1
56477,1
56478,1
56479,1
56480,1
56481,1
56482,1
56483,1
56484,1
56485,1
56486,1
56487,0
56488,1
56489,1
56490,1
56491,1
56492,1
56493,0
56494,1
56495,1
56496,0
56497,1
56498,0
56499,1
56500,0
56501,1
56502,1
56503,0
56504,1
56505,0
56506,1
56507,1
56508,1
56509,1
56510,0
56511,1
56512,1
56513,1
56514,1
56515,0
56516,1
56517,1
56518,1
56519,1
56520,1
56521,1
56522,0
56523,1
56524,0
56525,1
56526,0
56527,1
56528,0
56529,1
56530,1
56531,0
56532,1
56533,0
56534,1
56535,0
56536,1
56537,0
56538,0
56539,1
56540,0
56541,0
56542,1
56543,1
56544,1
56545,1
56546,1
56547,1
56548,1
56549,1
56550,1
56551,1
56552,0
56553,1
56554,1
56555,1
56556,1
56557,1
56558,0
56559,1
56560,1
56561,1
56562,1
56563,1
56564,1
56565,1
56566,0
56567,1
56568,1
56569,1
56570,1
56571,0
56572,1
56573,1
56574,1
56575,1
56576,1
56577,1
56578,1
56579,1
56580,1
56581,0
56582,1
56583,1
56584,1
56585,1
56586,1
56587,1
56588,1
56589,1
56590,1
56591,0
56592,0
56593,1
56594,0
56595,1
56596,1
56597,1
56598,1
56599,1
56600,0
56601,1
56602,1
56603,1
56604,1
56605,1
56606,1
56607,1
56608,0
56609,1
56610,1
56611,1
56612,1
56613,1
56614,0
56615,1
56616,1
56617,0
56618,1
56619,1
56620,1
56621,0
56622,1
56623,1
56624,1
56625,1
56626,1
56627,1
56628,1
56629,1
56630,1
56631,1
56632,0
56633,1
56634,1
56635,0
56636,1
56637,1
56638,1
56639,1
56640,0
56641,1
56642,1
56643,1
56644,1
56645,0
56646,0
56647,1
56648,1
56649,1
56650,1
56651,1
56652,1
56653,1
56654,1
56655,1
56656,0
56657,1
56658,0
56659,1
56660,1
56661,1
56662,1
56663,1
56664,1
56665,1
56666,1
56667,0
56668,0
56669,0
56670,1
56671,0
56672,0
56673,1
56674,1
56675,1
56676,1
56677,1
56678,1
56679,1
56680,1
56681,1
56682,1
56683,1
56684,0
56685,1
56686,1
56687,1
56688,0
56689,1
56690,1
56691,1
56692,1
56693,1
56694,1
56695,1
56696,1
56697,1
56698,1
56699,1
56700,1
56701,1
56702,0
56703,1
56704,1
56705,1
56706,1
56707,1
56708,1
56709,1
56710,0
56711,1
56712,1
56713,1
56714,0
56715,1
56716,1
56717,1
56718,1
56719,1
56720,0
56721,0
56722,1
56723,1
56724,1
56725,0
56726,1
56727,1
56728,0
56729,1
56730,1
56731,1
56732,1
56733,1
56734,1
56735,1
56736,1
56737,1
56738,1
56739,1
56740,1
56741,1
56742,1
56743,0
56744,1
56745,1
56746,1
56747,1
56748,1
56749,1
56750,1
56751,1
56752,0
56753,1
56754,1
56755,0
56756,1
56757,0
56758,1
56759,1
56760,1
56761,0
56762,0
56763,1
56764,0
56765,0
56766,1
56767,1
56768,1
56769,1
56770,0
56771,1
56772,0
56773,1
56774,1
56775,1
56776,1
56777,0
56778,0
56779,1
56780,1
56781,1
56782,1
56783,1
56784,1
56785,1
56786,1
56787,1
56788,1
56789,1
56790,1
56791,1
56792,1
56793,1
56794,1
56795,1
56796,1
56797,1
56798,1
56799,1
56800,0
56801,0
56802,1
56803,1
56804,1
56805,1
56806,1
56807,1
56808,1
56809,0
56810,1
56811,1
56812,0
56813,1
56814,1
56815,1
56816,0
56817,1
56818,1
56819,0
56820,1
56821,1
56822,1
56823,1
56824,1
56825,1
56826,1
56827,1
56828,1
56829,1
56830,1
56831,1
56832,1
56833,1
56834,1
56835,1
56836,1
56837,1
56838,1
56839,1
56840,0
56841,1
56842,0
56843,1
56844,1
56845,0
56846,1
56847,0
56848,1
56849,1
56850,1
56851,1
56852,1
56853,1
56854,0
56855,1
56856,1
56857,1
56858,1
56859,1
56860,1
56861,1
56862,1
56863,1
56864,0
56865,1
56866,0
56867,1
56868,1
56869,1
56870,1
56871,1
56872,0
56873,0
56874,1
56875,1
56876,1
56877,1
56878,1
56879,0
56880,1
56881,1
56882,1
56883,1
56884,1
56885,1
56886,0
56887,0
56888,0
56889,1
56890,1
56891,1
56892,1
56893,1
56894,1
56895,1
56896,1
56897,1
56898,1
56899,1
56900,1
56901,1
56902,0
56903,1
56904,1
56905,1
56906,0
56907,1
56908,1
56909,1
56910,1
56911,1
56912,0
56913,0
56914,1
56915,1
56916,1
56917,1
56918,1
56919,1
56920,1
56921,1
56922,1
56923,1
56924,1
56925,1
56926,1
56927,1
56928,1
56929,1
56930,1
56931,1
56932,1
56933,0
56934,1
56935,0
56936,0
56937,0
56938,1
56939,1
56940,0
56941,1
56942,1
56943,1
56944,1
56945,1
56946,1
56947,1
56948,1
56949,1
56950,1
56951,0
56952,1
56953,1
56954,1
56955,0
56956,0
56957,1
56958,1
56959,1
56960,1
56961,1
56962,1
56963,1
56964,0
56965,1
56966,1
56967,1
56968,0
56969,1
56970,1
56971,0
56972,1
56973,1
56974,1
56975,1
56976,1
56977,1
56978,1
56979,1
56980,1
56981,1
56982,1
56983,0
56984,1
56985,1
56986,1
56987,1
56988,1
56989,1
56990,1
56991,1
56992,1
56993,1
56994,0
56995,0
56996,1
56997,0
56998,1
56999,0
57000,1
57001,0
57002,1
57003,1
57004,1
57005,1
57006,1
57007,1
57008,1
57009,1
57010,1
57011,0
57012,0
57013,0
57014,1
57015,1
57016,1
57017,1
57018,1
57019,1
57020,1
57021,1
57022,1
57023,1
57024,1
57025,1
57026,1
57027,1
57028,1
57029,1
57030,0
57031,1
57032,1
57033,1
57034,1
57035,1
57036,0
57037,1
57038,1
57039,1
57040,1
57041,0
57042,1
57043,1
57044,1
57045,1
57046,1
57047,1
57048,0
57049,1
57050,1
57051,0
57052,1
57053,1
57054,0
57055,1
57056,1
57057,0
57058,1
57059,1
57060,1
57061,1
57062,1
57063,1
57064,1
57065,1
57066,1
57067,1
57068,1
57069,1
57070,1
57071,1
57072,1
57073,1
57074,1
57075,1
57076,0
57077,1
57078,0
57079,0
57080,0
57081,1
57082,1
57083,1
57084,1
57085,0
57086,1
57087,0
57088,1
57089,1
57090,1
57091,0
57092,1
57093,1
57094,1
57095,0
57096,1
57097,0
57098,1
57099,1
57100,1
57101,1
57102,1
57103,1
57104,1
57105,1
57106,1
57107,1
57108,1
57109,1
57110,1
57111,1
57112,1
57113,1
57114,0
57115,1
57116,1
57117,1
57118,1
57119,0
57120,1
57121,1
57122,1
57123,0
57124,1
57125,1
57126,1
57127,1
57128,1
57129,1
57130,1
57131,1
57132,1
57133,1
57134,1
57135,1
57136,1
57137,1
57138,1
57139,1
57140,1
57141,1
57142,1
57143,1
57144,0
57145,1
57146,1
57147,1
57148,1
57149,1
57150,1
57151,1
57152,1
57153,1
57154,1
57155,1
57156,1
57157,0
57158,1
57159,1
57160,1
57161,1
57162,0
57163,0
57164,1
57165,1
57166,1
57167,0
57168,1
57169,1
57170,1
57171,1
57172,1
57173,1
57174,1
57175,0
57176,1
57177,1
57178,0
57179,1
57180,1
57181,0
57182,1
57183,1
57184,1
57185,1
57186,1
57187,0
57188,1
57189,1
57190,0
57191,1
57192,1
57193,1
57194,1
57195,1
57196,1
57197,1
57198,1
57199,1
57200,1
57201,1
57202,1
57203,0
57204,1
57205,1
57206,1
57207,1
57208,1
57209,1
57210,1
57211,1
57212,1
57213,1
57214,1
57215,1
57216,1
57217,1
57218,0
57219,1
57220,0
57221,0
57222,1
57223,0
57224,1
57225,1
57226,0
57227,1
57228,1
57229,1
57230,1
57231,1
57232,1
57233,1
57234,1
57235,1
57236,1
57237,1
57238,1
57239,1
57240,1
57241,1
57242,0
57243,1
57244,0
57245,1
57246,1
57247,1
57248,1
57249,1
57250,1
57251,1
57252,1
57253,0
57254,0
57255,1
57256,0
57257,0
57258,0
57259,1
57260,1
57261,1
57262,1
57263,0
57264,1
57265,0
57266,1
57267,1
57268,1
57269,1
57270,1
57271,0
57272,1
57273,1
57274,1
57275,1
57276,1
57277,1
57278,1
57279,0
57280,1
57281,1
57282,1
57283,0
57284,1
57285,1
57286,0
57287,1
57288,1
57289,1
57290,0
57291,1
57292,1
57293,1
57294,1
57295,1
57296,1
57297,1
57298,1
57299,1
57300,1
57301,1
57302,1
57303,1
57304,1
57305,1
57306,1
57307,1
57308,1
57309,1
57310,1
57311,1
57312,0
57313,1
57314,1
57315,0
57316,1
57317,1
57318,1
57319,0
57320,1
57321,1
57322,1
57323,1
57324,1
57325,1
57326,1
57327,1
57328,1
57329,1
57330,1
57331,1
57332,1
57333,1
57334,0
57335,1
57336,1
57337,1
57338,1
57339,1
57340,1
57341,0
57342,1
57343,1
57344,1
57345,1
57346,1
57347,1
57348,1
57349,1
57350,1
57351,1
57352,1
57353,1
57354,0
57355,1
57356,1
57357,0
57358,1
57359,1
57360,1
57361,0
57362,1
57363,1
57364,1
57365,1
57366,1
57367,0
57368,0
57369,1
57370,1
57371,1
57372,1
57373,1
57374,1
57375,1
57376,0
57377,1
57378,1
57379,1
57380,1
57381,1
57382,1
57383,1
57384,1
57385,1
57386,0
57387,0
57388,1
57389,1
57390,1
57391,0
57392,1
57393,1
57394,1
57395,1
57396,1
57397,0
57398,0
57399,1
57400,0
57401,0
57402,0
57403,1
57404,1
57405,1
57406,1
57407,1
57408,1
57409,1
57410,1
57411,1
57412,1
57413,1
57414,1
57415,0
57416,1
57417,0
57418,1
57419,1
57420,1
57421,1
57422,0
57423,1
57424,1
57425,0
57426,1
57427,0
57428,1
57429,1
57430,1
57431,1
57432,1
57433,1
57434,1
57435,0
57436,1
57437,1
57438,0
57439,0
57440,1
57441,1
57442,1
57443,0
57444,1
57445,1
57446,0
57447,0
57448,1
57449,0
57450,1
57451,0
57452,1
57453,1
57454,1
57455,1
57456,1
57457,0
57458,0
57459,1
57460,1
57461,1
57462,1
57463,1
57464,0
57465,1
57466,1
57467,0
57468,1
57469,1
57470,1
57471,1
57472,0
57473,1
57474,0
57475,0
57476,1
57477,1
57478,1
57479,1
57480,1
57481,1
57482,1
57483,1
57484,1
57485,1
57486,1
57487,1
57488,1
57489,0
57490,0
57491,1
57492,0
57493,1
57494,1
57495,1
57496,1
57497,1
57498,0
57499,1
57500,1
57501,1
57502,1
57503,1
57504,1
57505,1
57506,1
57507,1
57508,0
57509,1
57510,0
57511,1
57512,1
57513,1
57514,0
57515,1
57516,1
57517,1
57518,0
57519,0
57520,1
57521,1
57522,1
57523,1
57524,1
57525,1
57526,1
57527,1
57528,1
57529,1
57530,1
57531,1
57532,1
57533,1
57534,0
57535,1
57536,1
57537,1
57538,1
57539,1
57540,1
57541,1
57542,1
57543,1
57544,1
57545,1
57546,1
57547,1
57548,1
57549,0
57550,1
57551,1
57552,1
57553,1
57554,1
57555,1
57556,1
57557,1
57558,1
57559,1
57560,1
57561,1
57562,1
57563,1
57564,0
57565,0
57566,1
57567,1
57568,1
57569,1
57570,0
57571,1
57572,1
57573,1
57574,1
57575,1
57576,1
57577,0
57578,0
57579,1
57580,1
57581,1
57582,1
57583,1
57584,1
57585,1
57586,0
57587,0
57588,1
57589,1
57590,0
57591,1
57592,1
57593,1
57594,1
57595,1
57596,1
57597,1
57598,1
57599,1
57600,0
57601,1
57602,1
57603,1
57604,1
57605,0
57606,0
57607,1
57608,1
57609,1
57610,1
57611,1
57612,0
57613,1
57614,1
57615,1
57616,1
57617,0
57618,1
57619,1
57620,1
57621,1
57622,1
57623,0
57624,0
57625,1
57626,0
57627,1
57628,1
57629,1
57630,1
57631,0
57632,1
57633,1
57634,1
57635,0
57636,0
57637,1
57638,1
57639,0
57640,0
57641,1
57642,1
57643,0
57644,1
57645,1
57646,1
57647,1
57648,1
57649,1
57650,1
57651,0
57652,1
57653,1
57654,0
57655,1
57656,0
57657,1
57658,1
57659,0
57660,0
57661,1
57662,1
57663,1
57664,1
57665,1
57666,1
57667,1
57668,1
57669,1
57670,1
57671,1
57672,1
57673,1
57674,1
57675,1
57676,1
57677,1
57678,1
57679,1
57680,1
57681,1
57682,0
57683,1
57684,1
57685,1
57686,1
57687,1
57688,1
57689,1
57690,1
57691,1
57692,1
57693,0
57694,1
57695,1
57696,1
57697,1
57698,1
57699,1
57700,0
57701,1
57702,1
57703,1
57704,0
57705,1
57706,1
57707,1
57708,1
57709,1
57710,1
57711,1
57712,0
57713,1
57714,1
57715,1
57716,1
57717,1
57718,1
57719,1
57720,0
57721,0
57722,1
57723,1
57724,1
57725,1
57726,1
57727,1
57728,1
57729,1
57730,0
57731,1
57732,0
57733,1
57734,1
57735,1
57736,1
57737,1
57738,1
57739,0
57740,1
57741,1
57742,0
57743,1
57744,1
57745,1
57746,1
57747,1
57748,1
57749,1
57750,1
57751,1
57752,1
57753,0
57754,1
57755,1
57756,0
57757,1
57758,1
57759,1
57760,1
57761,1
57762,1
57763,0
57764,0
57765,0
57766,0
57767,1
57768,0
57769,0
57770,1
57771,0
57772,1
57773,1
57774,0
57775,1
57776,1
57777,0
57778,1
57779,1
57780,1
57781,1
57782,1
57783,1
57784,1
57785,1
57786,1
57787,1
57788,0
57789,1
57790,1
57791,1
57792,1
57793,1
57794,0
57795,1
57796,1
57797,0
57798,1
57799,1
57800,1
57801,0
57802,1
57803,0
57804,0
57805,1
57806,1
57807,1
57808,1
57809,1
57810,1
57811,1
57812,0
57813,0
57814,1
57815,1
57816,1
57817,0
57818,1
57819,0
57820,0
57821,1
57822,1
57823,1
57824,0
57825,1
57826,0
57827,1
57828,1
57829,1
57830,1
57831,0
57832,1
57833,1
57834,1
57835,0
57836,1
57837,1
57838,1
57839,1
57840,1
57841,1
57842,1
57843,0
57844,1
57845,0
57846,1
57847,1
57848,1
57849,1
57850,1
57851,1
57852,1
57853,1
57854,1
57855,0
57856,1
57857,1
57858,0
57859,1
57860,1
57861,1
57862,1
57863,1
57864,1
57865,1
57866,1
57867,0
57868,1
57869,1
57870,1
57871,1
57872,1
57873,1
57874,1
57875,1
57876,1
57877,0
57878,1
57879,1
57880,1
57881,0
57882,1
57883,1
57884,1
57885,0
57886,1
57887,0
57888,1
57889,1
57890,1
57891,1
57892,0
57893,0
57894,1
57895,1
57896,1
57897,1
57898,1
57899,0
57900,1
57901,1
57902,1
57903,1
57904,1
57905,0
57906,1
57907,1
57908,1
57909,1
57910,1
57911,1
57912,0
57913,1
57914,0
57915,1
57916,1
57917,1
57918,1
57919,1
57920,1
57921,1
57922,1
57923,1
57924,0
57925,1
57926,0
57927,1
57928,1
57929,1
57930,1
57931,1
57932,1
57933,1
57934,0
57935,1
57936,1
57937,1
57938,1
57939,1
57940,0
57941,1
57942,0
57943,0
57944,1
57945,1
57946,1
57947,1
